"","ANONID","SUBJECT","CATALOG_NBR","GRD_PTS_PER_UNIT","GPAO","DIV","ANON_INSTR_ID","TERM"
"68342",187690,"BIOLOGY",305,0,2.872131148,"S",3604,131
"68343",187697,"BIOLOGY",305,2,3.219266055,"S",3604,134
"68344",187711,"BIOLOGY",305,4,3.968085106,"S",3604,88
"68345",187716,"BIOLOGY",305,4,3.275362319,"S",3604,126
"68346",187730,"BIOLOGY",305,3,3.794318182,"S",3604,127
"68347",187737,"BIOLOGY",305,2.3,3.291176471,"S",3604,107
"68348",187745,"BIOLOGY",305,2,3.381730769,"S",3604,115
"68349",187780,"BIOLOGY",305,2.3,3.096825397,"S",3604,131
"68350",187786,"BIOLOGY",305,0,2.244444444,"S",3604,99
"68351",187786,"BIOLOGY",305,1,1.982178218,"S",651,106
"68352",187786,"BIOLOGY",305,1,2.201369863,"S",3604,103
"68353",187804,"BIOLOGY",305,2.7,3.074285714,"S",3604,63
"68354",187814,"BIOLOGY",305,2.3,2.708955224,"S",3604,111
"68355",187841,"BIOLOGY",305,2.3,3.142857143,"S",3604,78
"68356",187864,"BIOLOGY",305,1.7,3.165789474,"S",3604,115
"68357",187877,"BIOLOGY",305,0,2,"S",3604,127
"68358",187889,"BIOLOGY",305,3,3.190666667,"S",3604,111
"68359",187915,"BIOLOGY",305,4,3.754285714,"S",2399,84
"68360",187945,"BIOLOGY",305,3.3,3.610576923,"S",651,106
"68361",187969,"BIOLOGY",305,4,3.861728395,"S",3604,118
"68362",187970,"BIOLOGY",305,1.7,2.605042017,"S",3604,114
"68363",187991,"BIOLOGY",305,3,2.713888889,"S",3604,103
"68364",187999,"BIOLOGY",305,3.3,3.34159292,"S",3604,126
"68365",188012,"BIOLOGY",305,2.7,2.927731092,"S",3604,123
"68366",188069,"BIOLOGY",305,2.7,3.672463768,"S",3604,135
"68367",188090,"BIOLOGY",305,3.3,3.457009346,"S",3604,64
"68368",188139,"BIOLOGY",305,3.3,3.4625,"S",3604,130
"68369",188140,"BIOLOGY",305,2,3.262222222,"S",3604,135
"68370",188148,"BIOLOGY",305,2.3,3.38627451,"S",3604,114
"68371",188177,"BIOLOGY",305,3,3.220833333,"S",2399,89
"68372",188251,"BIOLOGY",305,0,3.306896552,"S",3604,102
"68373",188254,"BIOLOGY",305,3.7,4,"S",3604,119
"68374",188262,"BIOLOGY",305,1,3.214666667,"S",3604,130
"68375",188263,"BIOLOGY",305,3.7,3.844444444,"S",3604,123
"68376",188277,"BIOLOGY",305,3,3.685507246,"S",3604,110
"68377",188295,"BIOLOGY",305,3,3.542352941,"S",3604,103
"68378",188359,"BIOLOGY",305,2.7,3.445,"S",3604,123
"68379",188360,"BIOLOGY",305,2.7,3.659649123,"S",3604,94
"68380",188373,"BIOLOGY",305,4,3.811494253,"S",3604,102
"68381",188441,"BIOLOGY",305,4,3.829850746,"S",3604,63
"68382",188445,"BIOLOGY",305,1.3,2.406493506,"S",3604,103
"68383",188455,"BIOLOGY",305,4,3.905263158,"S",3604,98
"68384",188488,"BIOLOGY",305,2.7,3.463157895,"S",3604,83
"68385",188508,"BIOLOGY",305,2.3,2.966666667,"S",3604,110
"68386",188547,"BIOLOGY",305,2.7,2.974358974,"S",651,106
"68387",188556,"BIOLOGY",305,3,3.366666667,"S",3604,88
"68388",188582,"BIOLOGY",305,3.3,3.278888889,"S",3604,107
"68389",188596,"BIOLOGY",305,3,3.111111111,"S",3604,74
"68390",188610,"BIOLOGY",305,2,2.79,"S",3604,114
"68391",188626,"BIOLOGY",305,2.3,3.247560976,"S",3604,114
"68392",188639,"BIOLOGY",305,3.7,3.654166667,"S",3604,115
"68393",188643,"BIOLOGY",305,3,3.773770492,"S",3604,115
"68394",188652,"BIOLOGY",305,2.3,3.091111111,"S",3604,111
"68395",188654,"BIOLOGY",305,3.7,3.8875,"S",3604,69
"68396",188663,"BIOLOGY",305,1.7,3.556603774,"S",3604,123
"68397",188667,"BIOLOGY",305,3,3.326,"S",3604,135
"68398",188676,"BIOLOGY",305,2,2.947619048,"S",3604,93
"68399",188694,"BIOLOGY",305,0,2.585483871,"S",2399,79
"68400",188717,"BIOLOGY",305,0,3.083076923,"S",3604,88
"68401",188720,"BIOLOGY",305,3,3.553333333,"S",3604,130
"68402",188733,"BIOLOGY",305,4,3.940740741,"S",3604,131
"68403",188774,"BIOLOGY",305,3.7,3.732222222,"S",3604,127
"68404",188779,"BIOLOGY",305,0,3.8,"S",3604,123
"68405",188813,"BIOLOGY",305,2,3.162962963,"S",3604,122
"68406",188847,"BIOLOGY",305,3.3,2.801351351,"S",3604,114
"68407",188865,"BIOLOGY",305,2.7,3.28045977,"S",3604,103
"68408",188867,"BIOLOGY",305,0,2.662244898,"S",3604,64
"68409",188875,"BIOLOGY",305,3,3.416,"S",3604,123
"68410",188883,"BIOLOGY",305,3.7,3.910576923,"S",3604,63
"68411",188893,"BIOLOGY",305,1.7,2.930578512,"S",3604,123
"68412",189002,"BIOLOGY",305,2.7,3.658064516,"S",3604,88
"68413",189065,"BIOLOGY",305,1.7,3.231343284,"S",3604,118
"68414",189083,"BIOLOGY",305,3,3.65703125,"S",2399,79
"68415",189144,"BIOLOGY",305,4,3.659649123,"S",3604,94
"68416",189158,"BIOLOGY",305,2.7,3.667326733,"S",3604,115
"68417",189164,"BIOLOGY",305,2.7,3.433333333,"S",3604,102
"68418",189166,"BIOLOGY",305,2.7,3.477777778,"S",3604,127
"68419",189183,"BIOLOGY",305,3,3.486419753,"S",3604,114
"68420",189192,"BIOLOGY",305,2,2.835185185,"S",3604,131
"68421",189196,"BIOLOGY",305,3.7,3.794444444,"S",3604,111
"68422",189197,"BIOLOGY",305,2.3,3.11509434,"S",3604,98
"68423",189204,"BIOLOGY",305,3,3.356603774,"S",3604,135
"68424",189229,"BIOLOGY",305,3.3,3.9,"S",3604,88
"68425",189239,"BIOLOGY",305,3,3.727777778,"S",3604,111
"68426",189248,"BIOLOGY",305,3.3,3.854216867,"S",3604,107
"68427",189262,"BIOLOGY",305,4,3.410344828,"S",3604,135
"68428",189273,"BIOLOGY",305,3.7,3.242105263,"S",651,106
"68429",189298,"BIOLOGY",305,3.3,3.709459459,"S",3604,88
"68430",189315,"BIOLOGY",305,2.7,3.180597015,"S",3604,115
"68431",189324,"BIOLOGY",305,0,2.715116279,"S",3604,69
"68432",189334,"BIOLOGY",305,0,3.398823529,"S",3604,114
"68433",189341,"BIOLOGY",305,1.7,2.545283019,"S",3604,107
"68434",189341,"BIOLOGY",305,2,2.647107438,"S",3604,103
"68435",189343,"BIOLOGY",305,2,3.504237288,"S",2399,79
"68436",189349,"BIOLOGY",305,2,2.586666667,"S",2399,84
"68437",189358,"BIOLOGY",305,2.3,3.327272727,"S",3604,119
"68438",189383,"BIOLOGY",305,3,2.812658228,"S",3604,135
"68439",189418,"BIOLOGY",305,1.7,3.086440678,"S",3604,130
"68440",189422,"BIOLOGY",305,3.7,3.644247788,"S",3604,110
"68441",189431,"BIOLOGY",305,3.3,3.639705882,"S",3604,130
"68442",189509,"BIOLOGY",305,4,3.679220779,"S",3604,103
"68443",189523,"BIOLOGY",305,1,2.796296296,"S",3604,122
"68444",189554,"BIOLOGY",305,4,3.495890411,"S",2399,84
"68445",189599,"BIOLOGY",305,3,3.5775,"S",2399,89
"68446",189608,"BIOLOGY",305,2.3,3.265,"S",3604,68
"68447",189645,"BIOLOGY",305,0,2.380519481,"S",3604,103
"68448",189645,"BIOLOGY",305,0,2.171428571,"S",3604,107
"68449",189679,"BIOLOGY",305,3,3.766666667,"S",3604,122
"68450",189689,"BIOLOGY",305,2.7,3.4,"S",3604,99
"68451",189718,"BIOLOGY",305,0,1.660606061,"S",2399,79
"68452",189740,"BIOLOGY",305,2.3,3.331304348,"S",3604,134
"68453",189748,"BIOLOGY",305,3,3.52173913,"S",3604,119
"68454",189750,"BIOLOGY",305,2.7,3.580597015,"S",3604,110
"68455",189753,"BIOLOGY",305,1.7,2.828712871,"S",3604,107
"68456",189851,"BIOLOGY",305,3,3.227272727,"S",3604,69
"68457",189853,"BIOLOGY",305,0,2.145121951,"S",3604,107
"68458",189867,"BIOLOGY",305,3,3.609302326,"S",3604,122
"68459",189885,"BIOLOGY",305,1.7,2.674193548,"S",3604,69
"68460",189885,"BIOLOGY",305,0,2.81557377,"S",3604,68
"68461",189889,"BIOLOGY",305,3.3,3.810169492,"S",3604,115
"68462",189897,"BIOLOGY",305,3,3.526373626,"S",3604,119
"68463",189973,"BIOLOGY",305,3.7,3.828125,"S",3604,74
"68464",190031,"BIOLOGY",305,3.7,3.590588235,"S",3604,122
"68465",190043,"BIOLOGY",305,3,3.788636364,"S",3604,102
"68466",190060,"BIOLOGY",305,2,3.216049383,"S",3604,107
"68467",190083,"BIOLOGY",305,3.3,3.201923077,"S",3604,119
"68468",190128,"BIOLOGY",305,3.7,3.819480519,"S",3604,122
"68469",190140,"BIOLOGY",305,3.3,3.554166667,"S",3604,111
"68470",190145,"BIOLOGY",305,3,3.351973684,"S",3604,103
"68471",190174,"BIOLOGY",305,1.7,2.881578947,"S",2399,79
"68472",190306,"BIOLOGY",305,3,3.366101695,"S",3604,135
"68473",190420,"BIOLOGY",305,3.3,3.791935484,"S",3604,130
"68474",190462,"BIOLOGY",305,2.7,3.523577236,"S",651,106
"68475",190491,"BIOLOGY",305,3,3.713636364,"S",2399,89
"68476",190530,"BIOLOGY",305,2,2.905970149,"S",3604,88
"68477",190540,"BIOLOGY",305,1.7,3.35959596,"S",3604,114
"68478",190550,"BIOLOGY",305,1.3,2.883076923,"S",3604,93
"68479",190553,"BIOLOGY",305,3,2.942222222,"S",3604,122
"68480",190593,"BIOLOGY",305,1,2.792307692,"S",3604,135
"68481",190601,"BIOLOGY",305,0,2.477142857,"S",3604,115
"68482",190601,"BIOLOGY",305,0,2.589552239,"S",3604,107
"68483",190603,"BIOLOGY",305,3,3.134722222,"S",3604,118
"68484",190617,"BIOLOGY",305,1.7,3.282857143,"S",3604,73
"68485",190622,"BIOLOGY",305,3,2.931858407,"S",3604,119
"68486",190669,"BIOLOGY",305,3.7,3.87,"S",3604,107
"68487",190683,"BIOLOGY",305,3,3.580645161,"S",651,106
"68488",190709,"BIOLOGY",305,3,3.649367089,"S",3604,111
"68489",190715,"BIOLOGY",305,0,3.268644068,"S",3604,110
"68490",190749,"BIOLOGY",305,3,3.734920635,"S",2399,79
"68491",190768,"BIOLOGY",305,2,2.982894737,"S",3604,69
"68492",190776,"BIOLOGY",305,3.3,3.65,"S",3604,99
"68493",190783,"BIOLOGY",305,3.3,4,"S",3604,63
"68494",190910,"BIOLOGY",305,3.7,3.953448276,"S",3604,107
"68495",190944,"BIOLOGY",305,4,3.90625,"S",3604,122
"68496",190966,"BIOLOGY",305,4,3.928431373,"S",3604,131
"68497",190968,"BIOLOGY",305,2,3.171323529,"S",2399,84
"68498",190968,"BIOLOGY",305,1.7,2.692035398,"S",2399,89
"68499",191007,"BIOLOGY",305,2.7,3.483333333,"S",3604,115
"68500",191008,"BIOLOGY",305,3,3.566233766,"S",3604,126
"68501",191013,"BIOLOGY",305,2.3,2.818181818,"S",3604,115
"68502",191062,"BIOLOGY",305,4,3.742105263,"S",3604,119
"68503",191070,"BIOLOGY",305,1,3.147368421,"S",3604,110
"68504",191087,"BIOLOGY",305,1,3.168674699,"S",3604,83
"68505",191132,"BIOLOGY",305,3.7,3.847457627,"S",3604,103
"68506",191151,"BIOLOGY",305,4,3.729577465,"S",3604,127
"68507",191165,"BIOLOGY",305,2,2.947058824,"S",3604,110
"68508",191180,"BIOLOGY",305,4,3.864583333,"S",3604,63
"68509",191187,"BIOLOGY",305,4,3.484782609,"S",3604,134
"68510",191211,"BIOLOGY",305,0,3.26,"S",3604,130
"68511",191223,"BIOLOGY",305,2.3,3.475609756,"S",3604,107
"68512",191230,"BIOLOGY",305,2.3,3.507792208,"S",3604,83
"68513",191256,"BIOLOGY",305,2.7,3.111594203,"S",3604,122
"68514",191256,"BIOLOGY",305,1.7,2.492207792,"S",3604,118
"68515",191299,"BIOLOGY",305,3,3.751282051,"S",3604,135
"68516",191344,"BIOLOGY",305,2.3,3.060465116,"S",3604,131
"68517",191347,"BIOLOGY",305,2.7,3.613333333,"S",3604,64
"68518",191366,"BIOLOGY",305,3.7,3.735576923,"S",3604,130
"68519",191413,"BIOLOGY",305,1,2.5078125,"S",3604,114
"68520",191425,"BIOLOGY",305,1.7,2.3375,"S",3604,102
"68521",191511,"BIOLOGY",305,0,3.2175,"S",3604,78
"68522",191518,"BIOLOGY",305,3,3.009195402,"S",3604,64
"68523",191519,"BIOLOGY",305,3,3.651282051,"S",651,106
"68524",191533,"BIOLOGY",305,2.7,3.924705882,"S",3604,110
"68525",191546,"BIOLOGY",305,3.4,3.76056338,"S",3604,123
"68526",191575,"BIOLOGY",305,2.7,3.52195122,"S",2399,89
"68527",191596,"BIOLOGY",305,3.3,3.363768116,"S",3604,122
"68528",191604,"BIOLOGY",305,3,3.34,"S",3604,114
"68529",191614,"BIOLOGY",305,3,3.6275,"S",3604,123
"68530",191615,"BIOLOGY",305,3.3,3.627419355,"S",3604,69
"68531",191643,"BIOLOGY",305,3,3.4625,"S",3604,135
"68532",191670,"BIOLOGY",305,0,2.810344828,"S",3604,110
"68533",191675,"BIOLOGY",305,0,2.405434783,"S",3604,102
"68534",191704,"BIOLOGY",305,1.7,2.6,"S",3604,103
"68535",191713,"BIOLOGY",305,2.7,2.913235294,"S",3604,131
"68536",191762,"BIOLOGY",305,2.7,3.729032258,"S",3604,107
"68537",191819,"BIOLOGY",305,1.7,2.875714286,"S",2399,89
"68538",191824,"BIOLOGY",305,2,2.5546875,"S",3604,88
"68539",191842,"BIOLOGY",305,3,3.627272727,"S",3604,74
"68540",191848,"BIOLOGY",305,3,3.170247934,"S",3604,107
"68541",191966,"BIOLOGY",305,2.7,3.272115385,"S",3604,88
"68542",192007,"BIOLOGY",305,2.3,3.225,"S",3604,74
"68543",192029,"BIOLOGY",305,2,3.357009346,"S",3604,103
"68544",192056,"BIOLOGY",305,3,3.709230769,"S",3604,131
"68545",192061,"BIOLOGY",305,4,3.936666667,"S",3604,98
"68546",192062,"BIOLOGY",305,1,2.715116279,"S",3604,64
"68547",192100,"BIOLOGY",305,1.3,3.119626168,"S",3604,103
"68548",192100,"BIOLOGY",305,2,3.1,"S",651,106
"68549",192103,"BIOLOGY",305,2,2.797857143,"S",3604,118
"68550",192107,"BIOLOGY",305,4,3.956097561,"S",3604,63
"68551",192114,"BIOLOGY",305,4,3.541121495,"S",3604,130
"68552",192126,"BIOLOGY",305,2,3.059375,"S",3604,135
"68553",192127,"BIOLOGY",305,2,2.826530612,"S",3604,135
"68554",192129,"BIOLOGY",305,2.3,3.341176471,"S",3604,130
"68555",192150,"BIOLOGY",305,3,3.732786885,"S",3604,69
"68556",192166,"BIOLOGY",305,3.3,3.02173913,"S",3604,107
"68557",192196,"BIOLOGY",305,0,3.818571429,"S",3604,93
"68558",192210,"BIOLOGY",305,3.7,3.794444444,"S",3604,110
"68559",192230,"BIOLOGY",305,1.7,3.077884615,"S",3604,131
"68560",192256,"BIOLOGY",305,2.3,3.465882353,"S",3604,111
"68561",192294,"BIOLOGY",305,3.7,3.519767442,"S",3604,122
"68562",192299,"BIOLOGY",305,3,3.158974359,"S",2399,79
"68563",192306,"BIOLOGY",305,3.3,3.818181818,"S",3604,98
"68564",192307,"BIOLOGY",305,2,3.398181818,"S",3604,73
"68565",192312,"BIOLOGY",305,2,2.593518519,"S",3604,63
"68566",192331,"BIOLOGY",305,4,3.62972973,"S",651,106
"68567",192349,"BIOLOGY",305,0,3,"S",3604,102
"68568",192365,"BIOLOGY",305,4,3.427956989,"S",3604,119
"68569",192409,"BIOLOGY",305,3,3.413333333,"S",3604,93
"68570",192446,"BIOLOGY",305,3,4.252380952,"S",3604,115
"68571",192477,"BIOLOGY",305,2.7,3.107058824,"S",3604,127
"68572",192501,"BIOLOGY",305,4,3.801639344,"S",3604,107
"68573",192519,"BIOLOGY",305,3.7,3.708695652,"S",3604,130
"68574",192538,"BIOLOGY",305,2,3.467391304,"S",651,106
"68575",192546,"BIOLOGY",305,2.3,3.285,"S",3604,93
"68576",192567,"BIOLOGY",305,1,3.085454545,"S",3604,115
"68577",192572,"BIOLOGY",305,2,3.184810127,"S",3604,102
"68578",192580,"BIOLOGY",305,3,3.942857143,"S",3604,135
"68579",192585,"BIOLOGY",305,1,2.625,"S",3604,119
"68580",192590,"BIOLOGY",305,1,2.769148936,"S",3604,64
"68581",192680,"BIOLOGY",305,4,3.913402062,"S",3604,102
"68582",192711,"BIOLOGY",305,1.7,2.783,"S",3604,127
"68583",192717,"BIOLOGY",305,3.3,3.675471698,"S",3604,119
"68584",192751,"BIOLOGY",305,2,2.890598291,"S",3604,69
"68585",192797,"BIOLOGY",305,0,3.037313433,"S",2399,84
"68586",192805,"BIOLOGY",305,3,3.687951807,"S",3604,63
"68587",192808,"BIOLOGY",305,4,3.977777778,"S",3604,99
"68588",192819,"BIOLOGY",305,3,3.73960396,"S",3604,130
"68589",192827,"BIOLOGY",305,3,3.669,"S",3604,123
"68590",192831,"BIOLOGY",305,2,3.463043478,"S",3604,135
"68591",192839,"BIOLOGY",305,2,3.327848101,"S",3604,102
"68592",192846,"BIOLOGY",305,2,3.075471698,"S",3604,123
"68593",192955,"BIOLOGY",305,2.7,3.537894737,"S",3604,94
"68594",192969,"BIOLOGY",305,2,3.271428571,"S",3604,103
"68595",192969,"BIOLOGY",305,1.7,3.393506494,"S",3604,94
"68596",192970,"BIOLOGY",305,3,3.778888889,"S",2399,89
"68597",192991,"BIOLOGY",305,3.7,3.755737705,"S",3604,122
"68598",193007,"BIOLOGY",305,4,3.985185185,"S",3604,130
"68599",193013,"BIOLOGY",305,3,3.680232558,"S",3604,122
"68600",193038,"BIOLOGY",305,1,2.475324675,"S",3604,126
"68601",193061,"BIOLOGY",305,1,3.219298246,"S",3604,107
"68602",193067,"BIOLOGY",305,3.3,3.315,"S",3604,83
"68603",193071,"BIOLOGY",305,4,4,"S",651,106
"68604",193114,"BIOLOGY",305,2,3.366666667,"S",3604,135
"68605",193149,"BIOLOGY",305,3.7,3.9125,"S",3604,123
"68606",193184,"BIOLOGY",305,3.7,3.6640625,"S",3604,131
"68607",193194,"BIOLOGY",305,2,2.766666667,"S",3604,131
"68608",193241,"BIOLOGY",305,3,3.778823529,"S",3604,114
"68609",193256,"BIOLOGY",305,1.7,2.688888889,"S",3604,118
"68610",193257,"BIOLOGY",305,2.7,3.056043956,"S",3604,93
"68611",193265,"BIOLOGY",305,3,3.389090909,"S",3604,134
"68612",193271,"BIOLOGY",305,2,3.048101266,"S",3604,107
"68613",193283,"BIOLOGY",305,3,3.592957746,"S",3604,111
"68614",193325,"BIOLOGY",305,2.3,3.704716981,"S",3604,64
"68615",193398,"BIOLOGY",305,0,2.170652174,"S",3604,115
"68616",193417,"BIOLOGY",305,4,3.924137931,"S",2399,79
"68617",193436,"BIOLOGY",305,2,3.059375,"S",3604,102
"68618",193439,"BIOLOGY",305,3.3,3.727380952,"S",3604,107
"68619",193463,"BIOLOGY",305,0.7,3.091666667,"S",3604,107
"68620",193463,"BIOLOGY",305,1.7,2.757317073,"S",3604,114
"68621",193466,"BIOLOGY",305,3.3,3.556756757,"S",3604,118
"68622",193486,"BIOLOGY",305,4,3.648076923,"S",3604,99
"68623",193498,"BIOLOGY",305,1,2.523076923,"S",3604,63
"68624",193547,"BIOLOGY",305,1.7,2.788709677,"S",3604,88
"68625",193560,"BIOLOGY",305,3,3.198412698,"S",3604,115
"68626",193713,"BIOLOGY",305,2.3,3.080769231,"S",3604,122
"68627",193714,"BIOLOGY",305,1,2.824657534,"S",3604,94
"68628",193739,"BIOLOGY",305,4,3.907920792,"S",3604,130
"68629",193750,"BIOLOGY",305,3,3.226315789,"S",3604,126
"68630",193755,"BIOLOGY",305,3,3.31,"S",3604,69
"68631",193770,"BIOLOGY",305,2.7,3.260194175,"S",3604,103
"68632",193771,"BIOLOGY",305,0,3.328181818,"S",3604,127
"68633",193771,"BIOLOGY",305,2,3.204615385,"S",3604,130
"68634",193946,"BIOLOGY",305,0,3.32,"S",3604,98
"68635",193952,"BIOLOGY",305,2.7,3.475862069,"S",2399,89
"68636",194039,"BIOLOGY",305,3.7,3.857831325,"S",3604,78
"68637",194060,"BIOLOGY",305,3,3.240350877,"S",3604,135
"68638",194079,"BIOLOGY",305,4,3.634782609,"S",3604,69
"68639",194128,"BIOLOGY",305,2.7,3.507526882,"S",3604,68
"68640",194135,"BIOLOGY",305,2.7,3.302816901,"S",3604,78
"68641",194139,"BIOLOGY",305,4,3.936046512,"S",2399,84
"68642",194152,"BIOLOGY",305,1.7,3.241463415,"S",651,106
"68643",194197,"BIOLOGY",305,3,3.555172414,"S",3604,130
"68644",194199,"BIOLOGY",305,3.7,3.794202899,"S",3604,134
"68645",194212,"BIOLOGY",305,1,3.081521739,"S",3604,111
"68646",194258,"BIOLOGY",305,3,3.691780822,"S",3604,126
"68647",194273,"BIOLOGY",305,2,3.414285714,"S",3604,126
"68648",194279,"BIOLOGY",305,0,3.368478261,"S",3604,83
"68649",194287,"BIOLOGY",305,3.7,3.869491525,"S",3604,78
"68650",194309,"BIOLOGY",305,2,3.088888889,"S",3604,99
"68651",194325,"BIOLOGY",305,4,2.971568627,"S",3604,126
"68652",194344,"BIOLOGY",305,2.7,3.304597701,"S",3604,127
"68653",194359,"BIOLOGY",305,0,2.880555556,"S",3604,118
"68654",194375,"BIOLOGY",305,3.3,3.481355932,"S",651,106
"68655",194384,"BIOLOGY",305,4,3.837662338,"S",3604,83
"68656",194397,"BIOLOGY",305,4,3.973333333,"S",3604,135
"68657",194451,"BIOLOGY",305,0,2.319672131,"S",3604,123
"68658",194451,"BIOLOGY",305,1,2.584782609,"S",3604,122
"68659",194473,"BIOLOGY",305,2.3,3.185714286,"S",3604,110
"68660",194477,"BIOLOGY",305,2.3,3.325352113,"S",3604,130
"68661",194479,"BIOLOGY",305,2,3.777777778,"S",3604,68
"68662",194484,"BIOLOGY",305,2.3,3.55,"S",3604,103
"68663",194484,"BIOLOGY",305,2,3.378571429,"S",651,106
"68664",194492,"BIOLOGY",305,1.7,2.79516129,"S",3604,64
"68665",194506,"BIOLOGY",305,2.7,3.777631579,"S",3604,102
"68666",194531,"BIOLOGY",305,2,3.095945946,"S",3604,68
"68667",194531,"BIOLOGY",305,2,3.013513514,"S",3604,69
"68668",194541,"BIOLOGY",305,2.3,3.136842105,"S",3604,131
"68669",194549,"BIOLOGY",305,3.3,3.587719298,"S",3604,126
"68670",194565,"BIOLOGY",305,4,3.894915254,"S",3604,102
"68671",194604,"BIOLOGY",305,3.3,3.668518519,"S",3604,127
"68672",194609,"BIOLOGY",305,2.7,3.459090909,"S",3604,111
"68673",194643,"BIOLOGY",305,4,3.897727273,"S",3604,127
"68674",194670,"BIOLOGY",305,1.7,2.323809524,"S",3604,88
"68675",194684,"BIOLOGY",305,2.7,3.675862069,"S",3604,103
"68676",194715,"BIOLOGY",305,3,3.951162791,"S",3604,94
"68677",194717,"BIOLOGY",305,3,3.616216216,"S",651,106
"68678",194728,"BIOLOGY",305,0,1.977906977,"S",3604,78
"68679",194761,"BIOLOGY",305,2,3.452808989,"S",3604,78
"68680",194837,"BIOLOGY",305,0,2.490517241,"S",3604,83
"68681",194840,"BIOLOGY",305,4,3.798148148,"S",3604,88
"68682",194865,"BIOLOGY",305,3.7,3.695698925,"S",3604,111
"68683",194878,"BIOLOGY",305,3.3,3.229824561,"S",3604,99
"68684",194915,"BIOLOGY",305,2.3,3,"S",3604,63
"68685",194922,"BIOLOGY",305,2.3,3.444347826,"S",651,106
"68686",194933,"BIOLOGY",305,1,2.674137931,"S",3604,118
"68687",194941,"BIOLOGY",305,0,2.524657534,"S",3604,73
"68688",194948,"BIOLOGY",305,1,2.761764706,"S",3604,78
"68689",194953,"BIOLOGY",305,3,3.573626374,"S",3604,135
"68690",194961,"BIOLOGY",305,0,2.378787879,"S",3604,88
"68691",194963,"BIOLOGY",305,2.7,3.587826087,"S",3604,114
"68692",194979,"BIOLOGY",305,2.7,3.548780488,"S",3604,134
"68693",195020,"BIOLOGY",305,1.7,3.592307692,"S",3604,127
"68694",195073,"BIOLOGY",305,4,3.95,"S",3604,78
"68695",195077,"BIOLOGY",305,2.7,3.357272727,"S",3604,123
"68696",195086,"BIOLOGY",305,0,2.730120482,"S",3604,122
"68697",195092,"BIOLOGY",305,2,2.898734177,"S",3604,73
"68698",195099,"BIOLOGY",305,0,2.547619048,"S",2399,89
"68699",195099,"BIOLOGY",305,0,2.273469388,"S",3604,83
"68700",195110,"BIOLOGY",305,3,3.636,"S",3604,103
"68701",195122,"BIOLOGY",305,2.3,3.678640777,"S",3604,103
"68702",195129,"BIOLOGY",305,3.3,3.199019608,"S",3604,102
"68703",195138,"BIOLOGY",305,2,3.080952381,"S",3604,115
"68704",195149,"BIOLOGY",305,3,3.729508197,"S",2399,79
"68705",195159,"BIOLOGY",305,2.7,3.53974359,"S",3604,74
"68706",195288,"BIOLOGY",305,2.7,3.234782609,"S",3604,107
"68707",195305,"BIOLOGY",305,3,3.222666667,"S",3604,134
"68708",195307,"BIOLOGY",305,3,3.78,"S",2399,89
"68709",195349,"BIOLOGY",305,3,3.240350877,"S",3604,99
"68710",195375,"BIOLOGY",305,3.7,3.602985075,"S",3604,115
"68711",195391,"BIOLOGY",305,4,3.815217391,"S",2399,79
"68712",195425,"BIOLOGY",305,2.7,3.145360825,"S",3604,115
"68713",195512,"BIOLOGY",305,1,2.590196078,"S",651,106
"68714",195522,"BIOLOGY",305,1.7,3.209589041,"S",3604,107
"68715",195577,"BIOLOGY",305,3,3.491208791,"S",3604,110
"68716",195584,"BIOLOGY",305,3,3.602531646,"S",3604,115
"68717",195664,"BIOLOGY",305,3,3.333333333,"S",3604,119
"68718",195692,"BIOLOGY",305,1,2.576923077,"S",3604,102
"68719",195692,"BIOLOGY",305,0,2.617482517,"S",3604,98
"68720",195700,"BIOLOGY",305,2.7,3.67265625,"S",3604,118
"68721",195734,"BIOLOGY",305,2.3,3.247368421,"S",3604,131
"68722",195765,"BIOLOGY",305,3.7,3.750561798,"S",3604,115
"68723",195798,"BIOLOGY",305,2.7,3.350704225,"S",3604,115
"68724",195891,"BIOLOGY",305,1,2.521126761,"S",3604,103
"68725",195891,"BIOLOGY",305,1,2.762962963,"S",3604,98
"68726",195897,"BIOLOGY",305,3,3.513235294,"S",3604,111
"68727",195928,"BIOLOGY",305,2,3.474576271,"S",3604,99
"68728",195937,"BIOLOGY",305,3,2.942028986,"S",3604,115
"68729",195953,"BIOLOGY",305,3.7,3.8424,"S",3604,134
"68730",195996,"BIOLOGY",305,2.7,3.714130435,"S",3604,83
"68731",196000,"BIOLOGY",305,2.3,3.152542373,"S",3604,115
"68732",196005,"BIOLOGY",305,0,2.691025641,"S",651,106
"68733",196009,"BIOLOGY",305,1.7,3.223809524,"S",3604,127
"68734",196010,"BIOLOGY",305,3,3.358139535,"S",3604,99
"68735",196027,"BIOLOGY",305,0,2,"S",3604,78
"68736",196034,"BIOLOGY",305,3.3,3.602631579,"S",3604,119
"68737",196037,"BIOLOGY",305,2,3.487931034,"S",3604,123
"68738",196085,"BIOLOGY",305,4,3.141025641,"S",3604,107
"68739",196173,"BIOLOGY",305,3.7,3.6075,"S",3604,135
"68740",196179,"BIOLOGY",305,1,3.225806452,"S",3604,103
"68741",196188,"BIOLOGY",305,2,2.85,"S",3604,111
"68742",196201,"BIOLOGY",305,2.7,3.453448276,"S",3604,107
"68743",196237,"BIOLOGY",305,2.7,3.729761905,"S",3604,107
"68744",196253,"BIOLOGY",305,4,3.775,"S",3604,135
